"","logFC","logCPM","PValue","FDR"
"51268",-0.747112010179538,5.27876684220463,3.45101422820119e-06,0.0278082726508452
"34025",0.745414178483096,4.72407281461382,0.000146571226993741,0.590535473557783
"39735",-0.498320939687505,6.63718599208807,0.000240883253349367,0.647012418496399
"67325",0.758991900496203,4.32806247728212,0.000543274088316119,0.716691161689155
"93602",-0.886806701927125,3.61817952017301,0.00060177187155841,0.716691161689155
"67022",-0.536693472756615,6.10439819953434,0.000624460794285512,0.716691161689155
"58430",-0.660777858591561,4.71980787530234,0.000681394545541449,0.716691161689155
"96361",0.773906759559209,4.29620248557936,0.000714514521777647,0.716691161689155
"38835",-0.427392507629792,7.13563662654885,0.000835263797071752,0.716691161689155
"53411",-0.635631507228879,4.46916467863561,0.000908909749354357,0.716691161689155
"58268",-0.422123846818719,7.40321767483701,0.00105269242195373,0.716691161689155
"108008",-0.669873234253179,4.6897812549442,0.00112765764599198,0.716691161689155
"72971",-0.731321757253127,4.71171491776437,0.00115624039488198,0.716691161689155
"82364",0.642127487431213,4.28976831239884,0.00132603029088897,0.760870673762114
"73253",-0.791524454210417,3.79287663712822,0.00145648412678872,0.760870673762114
"99961",0.478677791691182,6.74853336637509,0.00151078813355595,0.760870673762114
"30467",-0.800365177875662,4.06884991649484,0.00171618093805936,0.813469764640136
"34847",0.545427335267127,5.70083870186389,0.00193652831736372,0.831171251367902
"58269",-0.639568261199704,4.90111600728443,0.00214523700841196,0.831171251367902
"67440",-0.385439105367288,7.82255860436373,0.0023577419570011,0.831171251367902
"62819",0.387627771392533,8.81912531942956,0.00238590478472246,0.831171251367902
"62418",-0.542674837026757,5.37940256347745,0.00243853712449872,0.831171251367902
"89385",0.692548319256534,4.32572332167613,0.00255381073736843,0.831171251367902
"29562",-0.767300901088902,4.253087090585,0.00269118084715721,0.831171251367902
"93711",-0.507660451482345,4.72868787014407,0.00301957266522226,0.831171251367902
"66218",0.636937189245146,4.0887813291946,0.00321768198681373,0.831171251367902
"96102",0.463214900400928,6.70691522655836,0.00324673310342772,0.831171251367902
