"","logFC","logCPM","PValue","FDR"
"72426",-1.30649088610611,1.26625143862644,0.0174795228668195,1
"93998",1.77642972789176,1.12324875946608,0.0174991606552769,1
"109516",-1.60450962724668,4.74415398774354,0.0177079501294534,1
"84202",0.918272653469973,4.19526682729396,0.0179690068428401,1
"102678",-1.89090188413647,0.735699412298227,0.0179956479414986,1
"52188",-2.02541293941146,0.797702429177379,0.0181137039103359,1
"54949",-2.78085226202154,1.64899450561389,0.018275574480994,1
"36023",-2.1287584510973,1.69890644011168,0.0182944308745594,1
"89397",0.644385104641903,4.95584269606522,0.0183139234106908,1
"103120",2.13571875357022,1.76572294843374,0.0185287608874009,1
"81960",-1.17162223852021,2.64263470098253,0.0185830197460124,1
"87457",-1.04734724389346,3.50337027096765,0.0189751361347488,1
"111025",-1.92071380206361,1.1134332343558,0.019257098840058,1
"50029",-2.45892297419679,1.85535684511506,0.0195185306710613,1
"57149",-2.55334673750771,1.50193423723796,0.0197272834019702,1
"39570",0.626755371532805,6.69242245297334,0.0197645578121144,1
"111508",-0.644031983372948,5.91168789558929,0.0197824481174987,1
"38591",-2.12904913445934,0.793400973622754,0.0197873513322029,1
"71582",2.05747559228145,2.48413470732351,0.0198749172365292,1
"42798",-0.920238558153316,4.46536152874292,0.0199197822038367,1
"59953",1.49133378610512,1.18392396003065,0.0199994668526975,1
"87648",-1.19986502649347,1.14386354531924,0.020262898421604,1
"109013",-1.42204156072298,1.37974499699979,0.0202756200701268,1
"79588",-1.55119362744885,2.3042307328265,0.0204084810796462,1
"71224",2.21638585539346,2.48416012786461,0.0205482534465581,1
"51318",-2.31711177316033,1.972854922359,0.0205615270576861,1
"80451",-1.87659651292742,2.63741396221173,0.0206673684595929,1
"80094",-0.921229419652401,6.28453469640103,0.0211686017264521,1
"54154",1.45575738423683,0.899453077784422,0.0213298974714867,1
"60145",-1.29899467295516,1.46200756310431,0.0214377721795392,1
"112946",-2.89741300339179,2.54212515496221,0.0220773795800988,1
