"","logFC","logCPM","PValue","FDR"
"85120",-7.37497759668671,1.8914565308547,7.31241682066704e-13,2.39942333136548e-08
"101844",-6.74997654914057,5.64990091906428,1.38276933118358e-11,2.26864050320634e-07
"86302",6.0231084932754,1.6695042410488,3.66384484265961e-11,4.00739136073966e-07
"39871",4.37154959915099,0.591903448868168,5.16283957472033e-07,0.00423520637413245
"33361",-4.59835619177281,3.72154735598694,1.3259333656336e-06,0.00870157030530703
"101598",-3.65212436160212,2.16649392744921,3.14233363689665e-06,0.017184898937915
"79723",-3.82800983911908,1.28466847859914,3.77047737796417e-06,0.0176743820290198
"87215",-4.32440375484294,2.44284466319744,6.15409983533881e-06,0.0252418097371215
"34910",3.37243118235003,3.29405804288138,1.18930017997757e-05,0.0433605631173379
"96571",3.48452399600919,0.832221715371219,1.50370215993836e-05,0.0493409789740574
"66982",1.11510053667589,5.72282351880409,6.95629507039245e-05,0.207506281949807
"60224",2.51976379953395,3.47251864073631,8.17523811167054e-05,0.223545073465204
"54386",3.82244120038305,1.71206676008348,0.000102609658935511,0.258994672203918
"89956",-4.53292208342297,2.55266650454158,0.000143903226113807,0.337278325605168
"34911",3.33773505558981,2.91942177031069,0.000185152855260479,0.386950769164031
"35827",-2.75359648736083,0.860743859427498,0.000188681690385655,0.386950769164031
"38507",-3.5510220260797,1.89095500008893,0.000204924260979867,0.395539986796022
"96809",-3.44697540190874,1.85233801302415,0.000248474785207886,0.452955729279242
"69648",-3.67139769774805,2.95454012477387,0.000314468282258727,0.525133216967623
"113179",-3.86716377768361,2.90330115956705,0.000320076321560128,0.525133216967623
"98490",-2.03473943444199,3.90235529253468,0.000339193505596451,0.529997928530302
"91559",-4.12633416449023,3.76699791992886,0.000391897329798032,0.584514867393765
"101843",-1.13592363310351,6.8150750972015,0.000433242654219822,0.598289843913863
"90314",-2.97717784050358,1.00545232782619,0.00043759961764949,0.598289843913863
"93993",-1.01708266647402,5.46616838481302,0.000509615953268445,0.664131532282739
"62731",-1.64704293523759,8.95900284822666,0.000526237157204498,0.664131532282739
"56908",-3.24012134716175,2.84419130809519,0.000587695610092236,0.714224298294687
"28266",3.51154121168424,1.46605151803676,0.000639982903206211,0.749991392960907
"111907",1.34893193059735,3.77727089022592,0.000757213882716878,0.856774452882377
"83423",2.81030922902506,1.02376075283456,0.000794541970185102,0.869043522256125
"98773",1.14140243724718,4.54920703256385,0.00090602917858733,0.95901727216084
"77483",2.69887068680403,0.872737850721364,0.00100125918429929,1
"71691",2.68136001045856,1.74165128649469,0.001023797974087,1
"105647",2.5688684245741,0.820304647184779,0.00113390413911996,1
"103952",2.2849230014842,1.23605143186913,0.00116424144651173,1
"58826",2.7175956817303,2.37346710422411,0.00122693241917624,1
"54959",3.51463886212098,1.65893345567643,0.0012420998496277,1
"59829",2.57025851171679,1.0423800373981,0.00136992406169536,1
"70307",-2.74041665423868,2.02345667074893,0.0013771080859381,1
"39028",2.50580941068436,2.79827754941764,0.00144161792031246,1
"74054",-3.09284280573468,0.722929646757595,0.00149999283540824,1
"32790",1.2858540209567,4.28133549937571,0.00155163498713397,1
"85102",2.18046362704047,0.648144120421393,0.00172401504467143,1
"112665",-2.44687490289383,3.45819067260726,0.00178984640937842,1
"94007",-1.33673664007588,4.17490261153564,0.00179181722867452,1
"69291",-2.88019089437739,2.38358809530333,0.0018100800826543,1
"83491",3.61540370598121,1.58028769766974,0.00183734544057839,1
"43282",-3.12439504184688,7.6914318572406,0.00186417117539311,1
"42589",-2.20400686239067,1.30623650279378,0.00188077233423664,1
"111605",1.73032494764632,3.40528560050786,0.00189898158499371,1
"62727",-1.68038416432168,4.48492877143276,0.00192194903430821,1
"110552",-2.71763013744069,1.41247201287448,0.00193254684074004,1
"113312",2.38051078232783,4.16230027235078,0.00196688615630015,1
"80679",1.99045296502174,1.98636805369295,0.00206276551753616,1
"102362",-3.00079297662348,0.696864605300218,0.00210189957443492,1
"111125",0.877045806066358,6.28588309832479,0.00213127170963974,1
"32209",-3.17434207972364,1.6846448967952,0.00220451848031912,1
"70292",-3.58875900855078,1.82391469284563,0.00222748499831949,1
"102973",-2.89068650979801,0.995039470637531,0.00239095281186772,1
"89621",-1.83320620158352,3.17395809048555,0.00239210710864273,1
"113609",-1.80272904217262,1.60758854944675,0.00255439569966293,1
"62722",-2.05372408561838,2.82468906314208,0.00314958765935249,1
"98837",-2.82861978305051,0.888026175207785,0.00315045897356037,1
"59808",-0.92468455332986,5.06828881818407,0.00324921970247585,1
"104917",-1.3481993676432,3.74094500026577,0.00326367150767178,1
"40515",2.02185044755661,3.05934857842642,0.00333778640959905,1
"93434",2.56242899499057,0.800766810530964,0.00337411206346562,1
"112658",-2.1714988530873,4.48767133231064,0.00341749767017049,1
"104726",1.93079975325874,3.39975481805999,0.00348800890093626,1
"92901",-2.70792967592921,1.14185466506796,0.00351234938044214,1
"75570",-2.97582836973518,1.1248363946926,0.00354626407828491,1
"102418",1.91356071380669,0.967183434973663,0.00370488485997601,1
"73526",2.72282359733917,0.502502099078652,0.00385036334195536,1
"36986",2.45165451997482,1.18168618123511,0.00411333482359316,1
"27610",-3.26821437366171,1.66136700671728,0.00416488391732883,1
"54041",2.96324109051309,1.28481668475074,0.00418299290998705,1
"107575",1.66553516672326,4.44187418967369,0.00421337776421198,1
"67804",-1.8993149656477,4.61381275338719,0.00432766368276674,1
"71632",-1.79474106905976,3.06681489888686,0.00432771259685066,1
"72767",-2.6112254243494,1.52846034336107,0.00436794738706438,1
"48410",1.95742911542816,1.11627719643235,0.00440106183622088,1
"54431",-1.42855925889003,3.22124897292711,0.00442117374884094,1
"83020",2.94288529909069,2.1910805524773,0.00444305308667592,1
"35985",-1.18704680949282,5.07450786105376,0.00465554982989694,1
"27979",2.43180982886018,1.26411014787096,0.00469360092114742,1
"96276",-2.22397611508548,1.99719463955703,0.00479446958438954,1
"66116",-1.80058506331353,2.11333544952431,0.00487885847111448,1
"37347",1.93516256243785,1.6793591359515,0.00493209450226719,1
"47522",-1.99616007858624,1.46581391368466,0.00496776900164799,1
"113850",-2.82044762770973,1.48054261839184,0.00514764864535885,1
"47233",1.65264017259535,3.13040824024968,0.00517220743373826,1
"29623",-2.6503211347893,0.524190390509084,0.00533871530724493,1
"111789",2.51017753102064,5.5336243618231,0.00537847459453458,1
"43922",1.6073772562303,1.98856464227347,0.00538780475945468,1
"33969",1.19219951717413,3.07891753101384,0.00571262462060301,1
"99406",1.89001490549055,0.701291674106212,0.00573636665742699,1
"63826",-0.714797680420933,5.80605994808292,0.00607170635024768,1
"86813",1.19836689376624,3.55348488278687,0.00609568357345549,1
"80114",-1.34335277367782,3.06682083725453,0.00615386629764109,1
"88526",-1.42430232631059,3.6656668844362,0.00628258735780549,1
"88774",-0.811521420902293,5.7257499028016,0.00636429405619606,1
"86124",2.95124271817493,2.69494392370607,0.00651628001114805,1
"56129",2.55996042429841,1.21198047028154,0.00652094248434192,1
